cmdCode,cmdDescE,proximity
721931,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled or cold-reduced, of a thickness of 4.75mm or more",0.1
701391,"Glassware; n.e.c. in heading no. 7013, of lead crystal",0.1
130190,"Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301",0.1
600539,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of synthetic fibres, printed",0.1
841111,Turbo-jets; of a thrust not exceeding 25kN,0.1
741910,Copper; chain and parts thereof,0.1
848079,"Moulds; for rubber or plastics, other than injection or compression types",0.1
731821,Iron or steel; non-threaded spring washers and other lock washers,0.1
830510,"Stationery; fittings for loose-leaf binders or files, of base metal",0.1
848041,"Moulds; for metal or metal carbides, injection or compression types",0.1
401590,"Rubber; vulcanised (other than hard rubber), articles of apparel and clothing accessories (other than gloves, mittens and mitts)",0.1
720529,"Iron or steel, pig iron, spiegeleisen; powders (excluding alloy steel)",0.1
611610,"Gloves, mittens and mitts; knitted or crocheted, impregnated, coated or covered with plastics or rubber",0.1
847720,"Machinery; extruders, for working rubber or plastics or for the manufacture of products from these materials",0.1
291813,"Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid",0.1
293190,"Organo-inorganic compounds; other than tetramethyl lead, tetraethyl lead, tributyltin compounds, and other organo-phosphorus derivatives",0.1
846810,"Machinery and apparatus; hand-held blow pipes for soldering, brazing or welding, whether or not capable of cutting",0.1
871140,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, reciprocating internal combustion piston engine of cylinder capacity exceeding 500cc but not exceeding 800cc, with or without sidecars; side-cars",0.1
871160,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, with electric motor for propulsion, with or without side-cars; side-cars",0.1
480419,"Kraft paper and paperboard; kraftliner, uncoated, bleached, in rolls or sheets, other than that of heading no. 4802 or 4803",0.1
910700,"Time switches; with clock, watch movement or synchronous motor",0.1
740822,"Copper; wire, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",0.1
420329,"Clothing accessories; gloves, mittens and mitts, n.e.c. in heading no. 4203, of leather or composition leather, not specially designed for use in sports",0.1
200580,"Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",0.1
821193,"Knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208",0.1
730422,"Steel, stainless; seamless, drill pipe, of a kind used in drilling for oil or gas",0.1
320720,"Enamels and glazes; vitrifiable enamels and glazes, engobes (slips) and similar preparations",0.1
710110,"Pearls; natural, whether or not worked or graded (but not strung, mounted or set), temporarily strung for the convenience of transport",0.1
843629,Poultry-keeping machinery; other than incubators and brooders,0.1
930700,"Arms; swords, cutlasses, bayonets, lances and the like, parts thereof and scabbards and sheaths therefor",0.1
460219,"Basketwork, wickerwork and other articles; of vegetable materials (not bamboo or rattan), made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",0.1
950300,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",0.1
410691,"Tanned or crust hides and skins; of animals other than equine, ovine, bovine, goats or kids, swine and reptiles, without wool or hair on, whether or not split, but not further prepared, in the wet state (including wet blue)",0.1
850140,"Electric motors; AC motors, single-phase",0.1
845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",0.1
844833,"Machines; parts and accessories of machines or auxiliary machinery, spindles, spindle flyers, spinning rings and ring travellers",0.1
842010,"Machines; calendering or other rolling machines, for other than metal or glass",0.1
391310,"Polymers, natural; alginic acid, its salts and esters, in primary forms",0.1
900850,"Image projectors, photographic enlargers and reducers, excluding cinematographic",0.1
340590,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, excluding waxes of heading no. 3404",0.1
293979,"Alkaloids; of vegetal origin, other than cocaine, ecgonine, levometamfetamine, metamfetamine (INN), metamfetamine racemate; salts, esters and other derivatives; n.e.c. in heading no. 2939",0.1
300214,"Blood, human or animal, antisera, other blood fractions and immunological products; immunological products, mixed, put up in measured doses or in forms or packings for retail sale",0.1
550961,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",0.1
382520,"Residual products of the chemical or allied industries, not elsewhere specified or included; sewage sludge",0.1
293371,Heterocyclic compounds; lactams; 6-hexanelactam (epsilon-caprolactam),0.1
850860,"Vacuum cleaners, other than with a self-contained electric motor",0.1
760320,"Aluminium; powders of lamellar structure, flakes",0.1
841891,"Refrigerating or freezing equipment; parts, furniture designed to receive refrigerating or freezing equipment",0.1
401034,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm",0.1
846090,"Machine-tools; for deburring, grinding, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products, n.e.c. in heading no. 8460",0.1
790400,"Zinc; bars, rods, profiles and wire",0.1
831110,"Electrodes; coated, of base metal, for electric arc-welding",0.1
851671,"Electro-thermic appliances; coffee or tea makers, of a kind used for domestic purposes",0.1
410419,"Tanned or crust hides and skins; bovine or equine, without hair on, in the wet state (including wet blue), excluding full grains, unsplit; grain splits",0.1
847629,"Machines; automatic beverage-vending machines, not incorporating heating or refrigerating devices",0.1
650699,"Headgear; (other than safety headgear), (of materials other than rubber or plastic), whether or not lined or trimmed",0.1
530620,"Yarn; of flax, multiple (folded) or cabled",0.1
292250,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function",0.1
930629,Ammunition; parts of shotgun cartridges,0.1
294190,Antibiotics; n.e.c. in heading no. 2941,0.1
293339,"Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, n.e.c. in 2933.3",0.1
160411,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced)",0.1
711230,Waste and scrap of precious metal or of metal clad with precious metal; ash containing precious metal or precious metal compounds,0.1
420211,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of leather or of composition leather",0.1
700719,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",0.1
890510,Dredgers,0.1
846390,"Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, n.e.c. in heading no. 8463",0.1
521151,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, printed, plain weave",0.1
551423,"Fabrics, woven; dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2, n.e.c. in heading no. 5514",0.1
691390,Ceramic statuettes and other ornamental ceramic articles; other than of porcelain or china,0.1
851290,"Lighting or signalling equipment; electrical, (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; parts, of those kinds used for cycles or motor vehicles",0.1
560729,"Twine, cordage, ropes, cables; of sisal or other textile fibres of the genus agave (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",0.1
846711,"Tools; for working in the hand, pneumatic, rotary type (including combined rotary-percussion)",0.1
721030,"Iron or non-alloy steel; flat-rolled, width 600mm or more, electrolytically plated or coated with zinc",0.1
320110,Tanning extracts of vegetable origin; quebracho extract,0.1
290290,Cyclic hydrocarbons; n.e.c. in heading no. 2902,0.1
790500,"Zinc; plates, sheets, strip and foil",0.1
282560,Germanium oxides and zirconium dioxide,0.1
721061,"Iron or non-alloy steel; flat-rolled, width 600mm or more, plated or coated with aluminium zinc-alloys",0.1
850811,"Vacuum cleaners, with self-contained electric motor, of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20L",0.1
570310,"Carpets and other textile floor coverings; tufted, of wool or fine animal hair, whether or not made up",0.1
871420,Carriages for disabled persons; parts and accessories thereof,0.1
521131,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, dyed, plain weave",0.1
